FPR,TPR,Threshold
0.0039021980735984194,0.7399368587213891,0.924254298210144
0.0039021980735984194,0.7403314917127072,0.9239489436149597
0.00395159298592245,0.7403314917127072,0.9235959053039551
0.00395159298592245,0.7426992896606156,0.9210293292999268
0.004050382810570511,0.7426992896606156,0.9209869503974915
0.004050382810570511,0.7430939226519337,0.9209561347961426
0.004099777722894542,0.7430939226519337,0.9200496673583984
0.004099777722894542,0.744672454617206,0.9191775918006897
0.0041985675475426035,0.744672454617206,0.9190869927406311
0.0041985675475426035,0.745067087608524,0.9186568260192871
0.004247962459866634,0.745067087608524,0.9186248183250427
0.004247962459866634,0.7454617205998422,0.9185992479324341
0.0042973573721906645,0.7454617205998422,0.9184479117393494
0.0042973573721906645,0.7462509865824783,0.9180170893669128
0.004346752284514695,0.7462509865824783,0.917898952960968
0.004346752284514695,0.7470402525651144,0.9175583124160767
0.004494937021486787,0.7470402525651144,0.9166957139968872
0.004494937021486787,0.7490134175217048,0.9154747724533081
0.004544331933810817,0.7490134175217048,0.915267288684845
0.004544331933810817,0.750197316495659,0.9146518707275391
0.004593726846134848,0.750197316495659,0.9145889282226562
0.004593726846134848,0.7505919494869772,0.9145560264587402
0.004643121758458879,0.7505919494869772,0.9144851565361023
0.004643121758458879,0.7521704814522494,0.9138531684875488
0.004692516670782909,0.7521704814522494,0.9138092398643494
0.004692516670782909,0.7533543804262036,0.9137735962867737
0.00474191158310694,0.7533543804262036,0.9134442806243896
0.00474191158310694,0.7537490134175217,0.9133705496788025
0.004840701407755001,0.7537490134175217,0.9129828810691833
0.004840701407755001,0.7545382794001578,0.9126117825508118
0.004988886144727093,0.7545382794001578,0.9120213389396667
0.004988886144727093,0.754932912391476,0.9119014739990234
0.005038281057051124,0.754932912391476,0.9112961888313293
0.005038281057051124,0.755327545382794,0.9111837148666382
0.0052852556186712765,0.755327545382794,0.9109513163566589
0.0052852556186712765,0.755722178374112,0.9106407761573792
0.005334650530995307,0.755722178374112,0.9105371236801147
0.005334650530995307,0.7561168113654302,0.9103754162788391
0.005384045443319338,0.7561168113654302,0.9100853800773621
0.005384045443319338,0.7573007103393844,0.9094836711883545
0.005433440355643368,0.7573007103393844,0.9091621041297913
0.005433440355643368,0.7576953433307024,0.9091544151306152
0.005482835267967399,0.7576953433307024,0.9089760184288025
0.005482835267967399,0.7580899763220206,0.9088431000709534
0.00558162509261546,0.7580899763220206,0.9087033867835999
0.00558162509261546,0.7592738752959748,0.9079489707946777
0.005631020004939491,0.7592738752959748,0.907936155796051
0.005631020004939491,0.7596685082872928,0.9077446460723877
0.005729809829587552,0.7596685082872928,0.9069173336029053
0.005729809829587552,0.760852407261247,0.9066240787506104
0.005779204741911583,0.760852407261247,0.9064207077026367
0.005779204741911583,0.7612470402525651,0.9063242077827454
0.005828599654235614,0.7612470402525651,0.9059210419654846
0.005828599654235614,0.7620363062352012,0.905439019203186
0.005877994566559645,0.7620363062352012,0.9053467512130737
0.005877994566559645,0.7624309392265194,0.9053307175636292
0.005976784391207706,0.7624309392265194,0.9050794839859009
0.005976784391207706,0.7632202052091555,0.9047563672065735
0.006026179303531737,0.7632202052091555,0.9047306180000305
0.006026179303531737,0.7644041041831097,0.9037054777145386
0.006075574215855767,0.7644041041831097,0.9035606980323792
0.006075574215855767,0.7667719021310182,0.9028167724609375
0.006124969128179798,0.7667719021310182,0.9024563431739807
0.006124969128179798,0.7671665351223362,0.9024215340614319
0.0061743640405038285,0.7671665351223362,0.9023491144180298
0.0061743640405038285,0.7683504340962904,0.9023028612136841
0.0062237589528278585,0.7683504340962904,0.9013270735740662
0.0062237589528278585,0.7687450670876085,0.9012887477874756
0.006273153865151889,0.7687450670876085,0.9012702703475952
0.006273153865151889,0.7691397000789266,0.9009043574333191
0.006470733514448012,0.7691397000789266,0.899662971496582
0.006470733514448012,0.7699289660615627,0.8996473550796509
0.006520128426772042,0.7699289660615627,0.8994823098182678
0.006520128426772042,0.7707182320441989,0.8992781639099121
0.006717708076068165,0.7707182320441989,0.8984338045120239
0.006717708076068165,0.771112865035517,0.8982321619987488
0.006767102988392196,0.771112865035517,0.8980944156646729
0.006767102988392196,0.7719021310181531,0.8977874517440796
0.006816497900716226,0.7719021310181531,0.8977382183074951
0.006816497900716226,0.7722967640094712,0.8976505398750305
0.006915287725364288,0.7722967640094712,0.8975691795349121
0.006915287725364288,0.7734806629834254,0.8972868919372559
0.006964682637688318,0.7734806629834254,0.8970752358436584
0.006964682637688318,0.7742699289660616,0.8967980742454529
0.007014077550012349,0.7742699289660616,0.8967803716659546
0.007014077550012349,0.7746645619573796,0.8966856598854065
0.00706347246233638,0.7746645619573796,0.895977795124054
0.00706347246233638,0.7750591949486977,0.8958318829536438
0.0071622622869844405,0.7750591949486977,0.8949551582336426
0.0071622622869844405,0.7754538279400158,0.8941232562065125
0.007211657199308471,0.7754538279400158,0.8940207958221436
0.007211657199308471,0.77663772691397,0.8935383558273315
0.0072610521116325015,0.77663772691397,0.8932635188102722
0.0072610521116325015,0.7774269928966061,0.8925783038139343
0.007359841936280563,0.7774269928966061,0.8923275470733643
0.007359841936280563,0.7786108918705604,0.8915166258811951
0.007409236848604593,0.7786108918705604,0.8912758231163025
0.007409236848604593,0.7801894238358327,0.8909505009651184
0.007458631760928624,0.7801894238358327,0.8906272649765015
0.007458631760928624,0.7817679558011049,0.8902118802070618
0.007557421585576686,0.7817679558011049,0.8901655077934265
0.007557421585576686,0.7825572217837411,0.8896579742431641
0.007606816497900716,0.7825572217837411,0.8894773721694946
0.007606816497900716,0.7829518547750592,0.8893360495567322
0.007656211410224747,0.7829518547750592,0.8892816305160522
0.007656211410224747,0.7837411207576953,0.8890700340270996
0.007755001234872808,0.7837411207576953,0.8887284398078918
0.007755001234872808,0.7849250197316495,0.8882685899734497
0.007804396147196839,0.7849250197316495,0.8881716728210449
0.007804396147196839,0.7853196527229677,0.8881414532661438
0.00785379105952087,0.7853196527229677,0.8879451751708984
0.00785379105952087,0.7868981846882399,0.8871060609817505
0.008001975796492962,0.7868981846882399,0.8859477639198303
0.008001975796492962,0.787292817679558,0.8858814239501953
0.008150160533465053,0.787292817679558,0.885211169719696
0.008150160533465053,0.7880820836621941,0.8851118683815002
0.008397135095085207,0.7880820836621941,0.8845462799072266
0.008397135095085207,0.7888713496448303,0.8837804198265076
0.008446530007409237,0.7888713496448303,0.8837249279022217
0.008446530007409237,0.7920284135753749,0.8828403949737549
0.008545319832057299,0.7920284135753749,0.8826890587806702
0.008545319832057299,0.7928176795580111,0.8818182349205017
0.008594714744381329,0.7928176795580111,0.8817107081413269
0.008594714744381329,0.7947908445146015,0.8806281089782715
0.008891084218325513,0.7947908445146015,0.8797163367271423
0.008891084218325513,0.7951854775059195,0.8791818618774414
0.008940479130649543,0.7951854775059195,0.8789525628089905
0.008940479130649543,0.7955801104972375,0.8788905739784241
0.008989874042973574,0.7955801104972375,0.878469705581665
0.008989874042973574,0.7983425414364641,0.8768372535705566
0.009039268955297605,0.7983425414364641,0.87669837474823
0.009039268955297605,0.7999210734017363,0.8757456541061401
0.009088663867621635,0.7999210734017363,0.8756487965583801
0.009088663867621635,0.8003157063930545,0.8755868673324585
0.009236848604593726,0.8003157063930545,0.8748454451560974
0.009236848604593726,0.8007103393843725,0.8743278384208679
0.009385033341565818,0.8007103393843725,0.8738501071929932
0.009385033341565818,0.8011049723756906,0.8738457560539246
0.00948382316621388,0.8011049723756906,0.8733735680580139
0.00948382316621388,0.8014996053670087,0.8730505108833313
0.009681402815510002,0.8014996053670087,0.8716371655464172
0.009681402815510002,0.8022888713496449,0.8712970018386841
0.009730797727834034,0.8022888713496449,0.8712244629859924
0.009730797727834034,0.8026835043409629,0.8709814548492432
0.009878982464806126,0.8026835043409629,0.8703836798667908
0.009878982464806126,0.8038674033149171,0.8697802424430847
0.009928377377130156,0.8038674033149171,0.8694819808006287
0.009928377377130156,0.8058405682715075,0.8687676191329956
0.009977772289454186,0.8058405682715075,0.8686602115631104
0.009977772289454186,0.8062352012628256,0.8683322668075562
0.010027167201778217,0.8062352012628256,0.8680748343467712
0.010027167201778217,0.8066298342541437,0.86806321144104
0.010076562114102247,0.8066298342541437,0.867871105670929
0.010076562114102247,0.8070244672454617,0.8675267696380615
0.010125957026426277,0.8070244672454617,0.8669198751449585
0.010125957026426277,0.8078137332280979,0.8668516278266907
0.01017535193875031,0.8078137332280979,0.8662533164024353
0.01017535193875031,0.8082083662194159,0.865898847579956
0.01027414176339837,0.8082083662194159,0.8657793402671814
0.01027414176339837,0.808602999210734,0.8654447793960571
