y_actual,y_pred,y_prob,top_3_features
0,0,0.026757836,"['Status_Scores', 'Customer_Response_Risk_Low Risk', 'Total_Net_Paid']"
1,1,0.98986816,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
0,0,0.0025727786,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.008632164,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.015870707,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.9542926,"['Status_Scores', 'stage_high_risk_flag', 'Renewal_Score_At_Release']"
0,0,0.017559912,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.8356634,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.020228948,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.9876512,"['Status_Scores', 'stage_high_risk_flag', 'Renewal_Score_At_Release']"
0,0,0.014114236,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.004003705,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.038539153,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
1,1,0.9964127,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.0036346912,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.031982962,"['Sustainability_Score', 'Status_Scores', 'cancel_flag']"
0,0,0.0038423268,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,0,0.0028040186,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.009107236,"['Status_Scores', 'Current_World_Pay_Token', 'Renewal_Score_At_Release']"
0,0,0.011691813,"['Status_Scores', 'Tenure_Years', 'Renewal_Score_At_Release']"
0,0,0.015740095,"['Status_Scores', 'Current_World_Pay_Token', 'Payment_Timeframe']"
0,0,0.0016796843,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0010941661,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.007870784,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,1,0.13954726,"['Status_Scores', 'Current_World_Pay_Token', 'stage_high_risk_flag']"
0,0,0.0014791926,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.23955548,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.012007724,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.001450749,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.012229669,"['Status_Scores', 'Current_World_Pay_Token', 'Auto_Renewal_Score']"
0,0,0.009830803,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
1,1,0.9983791,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
0,0,0.0011985918,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.027392484,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0015315025,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.0016967455,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
1,1,0.97841483,"['Status_Scores', 'cancel_flag', 'Connection_Group_3']"
0,0,0.0061205304,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.0005121478,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0020947652,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.0019550687,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.41449648,"['Status_Scores', 'stage_high_risk_flag', 'Total_Net_Paid']"
0,0,0.002674547,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.0008076814,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.9999821,"['Total_Net_Paid', 'Band_Band B', 'Status_Scores']"
1,1,0.9405895,"['Status_Scores', 'stage_high_risk_flag', 'Renewal_Score_At_Release']"
0,1,0.9925363,"['Total_Net_Paid', 'Status_Scores', 'Band_Band C1']"
0,0,0.0039062276,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0035020122,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0015218266,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0066498066,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.08301388,"['Tenure_Years', 'Status_Scores', 'Sustainability_Score']"
0,0,0.0019812502,"['Status_Scores', 'Sustainability_Score', 'Current_Anchorings']"
0,0,0.0031085268,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.0028714219,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,1,0.9627933,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
0,0,0.0001678162,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0016019433,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0007272543,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0007771472,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.00044659432,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0077386824,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,1,0.20631132,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0069528664,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.0015494197,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.0037449545,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.008356624,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.00042265916,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0014514391,"['Sustainability_Score', 'Status_Scores', 'Current_World_Pay_Token']"
0,1,0.06631709,"['Status_Scores', 'Renewal_Score_At_Release', 'Tenure_Years']"
0,0,0.005646734,"['Sustainability_Score', 'Tenure_Years', 'Status_Scores']"
0,0,0.0033936098,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0011432492,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0037099537,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.0030976287,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,0,0.008992386,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.014909843,"['Status_Scores', 'Total_Net_Paid', 'Connection_Group_3']"
0,1,0.054403353,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.0015644775,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.01721502,"['Status_Scores', 'Renewal_Score_At_Release', 'Total_Net_Paid']"
0,0,0.01613266,"['Status_Scores', 'Current_World_Pay_Token', 'Auto_Renewal_Score']"
0,0,0.00046111966,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0005618002,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.04529877,"['Status_Scores', 'Current_World_Pay_Token', 'Total_Net_Paid']"
0,0,0.011964678,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.99998736,"['Total_Net_Paid', 'Discount_Amount', 'Band_Band B']"
0,1,0.05993735,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.003189765,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.016512334,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.04595271,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,1,0.06314972,"['Status_Scores', 'Current_Anchorings', 'Payment_Timeframe']"
0,0,0.0062718727,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.016618649,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.000107030246,"['Total_Net_Paid', 'Status_Scores', 'Sustainability_Score']"
0,0,0.0088962605,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.027867852,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
1,1,0.9696638,"['cancel_flag', 'Status_Scores', 'Call_attend_status_renewal']"
1,1,0.62860394,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.01059023,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.009185206,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0003178383,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.006220865,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.048500955,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.0024285598,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.01184291,"['Status_Scores', 'Sustainability_Score', 'stage_high_risk_flag']"
0,0,0.0036966375,"['Status_Scores', 'Sustainability_Score', 'Band_Band F1']"
0,0,0.0039675487,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0007658906,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.045388628,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0025590493,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.013572833,"['Sustainability_Score', 'Status_Scores', 'Payment_Timeframe']"
0,1,0.07551333,"['Status_Scores', 'Renewal_Score_At_Release', 'Payment_Timeframe']"
1,1,0.9915228,"['Total_Net_Paid', 'Status_Scores', 'Anchoring_Score']"
0,1,0.1528578,"['Status_Scores', 'Tenure_Years', 'Unnamed: 0']"
1,1,0.93076056,"['Tenure_Years', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0029383164,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.02197293,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.023692945,"['Status_Scores', 'Total_Net_Paid', 'Band_Band F1']"
0,0,0.019108051,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.04055775,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.006978729,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.08957228,"['Status_Scores', 'Current_World_Pay_Token', 'Tenure_Years']"
0,0,0.0011585734,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.00089823845,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.8510119,"['Status_Scores', 'cancel_flag', 'Discount_Amount']"
0,0,0.0008743006,"['Status_Scores', 'Sustainability_Score', 'Anchoring_Score']"
0,0,0.011085006,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.01877262,"['Sustainability_Score', 'Tenure_Years', 'Status_Scores']"
0,0,0.007817242,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.9999155,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
1,1,0.99989724,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
0,0,0.00452777,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,0,0.00036246306,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
1,1,0.8042687,"['Status_Scores', 'Payment_Timeframe', 'Band_Band E']"
0,0,0.011525014,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0041394723,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0077685,"['Status_Scores', 'Total_Net_Paid', 'Current_Anchorings']"
0,0,0.0036162932,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.01573657,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.0012383013,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.004095267,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.1222316,"['Status_Scores', 'Renewal_Score_At_Release', 'Sustainability_Score']"
1,1,0.95218337,"['Status_Scores', 'stage_high_risk_flag', 'Renewal_Score_At_Release']"
0,1,0.08179241,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
0,0,0.0026139354,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
1,1,0.99999213,"['Total_Net_Paid', 'Status_Scores', 'cancel_flag']"
0,0,0.00071619486,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
1,1,0.99999714,"['Total_Net_Paid', 'Discount_Amount', 'Band_Band B']"
0,1,0.05891472,"['Status_Scores', 'Current_World_Pay_Token', 'Sustainability_Score']"
0,0,0.00058601814,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0367188,"['Status_Scores', 'Anchoring_Score', 'Discount_Amount']"
0,1,0.077973045,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0009925946,"['Status_Scores', 'Payment_Timeframe', 'Current_Anchorings']"
0,0,0.002973217,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,1,0.2186446,"['Status_Scores', 'Tenure_Years', 'Sustainability_Score']"
0,0,0.02440934,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
1,1,0.9121457,"['Total_Net_Paid', 'Status_Scores', 'stage_high_risk_flag']"
0,0,0.006142437,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.035454478,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.8988938,"['Status_Scores', 'Payment_Timeframe', 'stage_high_risk_flag']"
0,0,0.001044282,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0055255033,"['Status_Scores', 'Payment_Timeframe', 'Anchoring_Score']"
0,0,0.0020736114,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.010889321,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.016336879,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
1,1,0.7839989,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.04056614,"['Status_Scores', 'Renewal_Score_At_Release', 'Payment_Timeframe']"
1,1,0.9962638,"['cancel_flag', 'Status_Scores', 'stage_high_risk_flag']"
0,1,0.0777208,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.001014773,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.9472215,"['Status_Scores', 'stage_high_risk_flag', 'Total_Net_Paid']"
0,0,0.0043210206,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
1,1,0.8047668,"['Status_Scores', 'stage_high_risk_flag', 'Payment_Timeframe']"
0,0,0.0065102717,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.023414465,"['Status_Scores', 'Sustainability_Score', 'Tenure_Group_3']"
0,1,0.099563114,"['Sustainability_Score', 'Status_Scores', 'Discount_Amount']"
0,0,4.2734388e-05,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.14875914,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,1,0.104758434,"['Status_Scores', 'Total_Net_Paid', 'cancel_flag']"
0,0,0.00027513085,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.019231254,"['Total_Net_Paid', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.00079672044,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,1,0.3652655,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.0017430475,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
1,1,0.07622298,"['Status_Scores', 'Discount_Amount', 'Current_World_Pay_Token']"
0,1,0.63175696,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.010908885,"['Tenure_Years', 'Total_Net_Paid', 'Status_Scores']"
0,0,0.00066225516,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.0574151,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
0,0,0.0014537049,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.22256383,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.005595027,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,0,0.0011351727,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.001959467,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.004145988,"['Status_Scores', 'Sustainability_Score', 'Anchoring_Score']"
0,0,0.00048936333,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.13768667,"['Status_Scores', 'Total_Net_Paid', 'Band_Band F1']"
0,0,0.002383883,"['Status_Scores', 'Tenure_Years', 'Anchoring_Score']"
0,0,0.0011282966,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00043815,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0118100755,"['Status_Scores', 'Payment_Timeframe', 'Current_World_Pay_Token']"
0,1,0.5726175,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.00033233708,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.015545523,"['Tenure_Years', 'Status_Scores', 'Payment_Timeframe']"
1,1,0.9997677,"['Total_Net_Paid', 'Status_Scores', 'Band_Band B']"
0,0,0.033555537,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.48899361,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
1,1,0.9977028,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
0,0,0.013567918,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.008806438,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.008649197,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.024642125,"['Status_Scores', 'Total_Net_Paid', 'Renewal_Score_At_Release']"
0,0,0.0042989636,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.0015840938,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0029391004,"['Status_Scores', 'Total_Net_Paid', 'Connection_Group_4-9']"
0,0,0.028779661,"['Status_Scores', 'Payment_Timeframe', 'Band_Band G']"
0,0,0.003716043,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0037096136,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.049294118,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.00398019,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.011193268,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.003030162,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.00279957,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.0011868107,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0018386014,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,1,0.73029566,"['Status_Scores', 'Tenure_Years', 'stage_high_risk_flag']"
0,1,0.17305975,"['Status_Scores', 'Current_World_Pay_Token', 'stage_high_risk_flag']"
0,1,0.052184068,"['Status_Scores', 'Current_World_Pay_Token', 'Auto_Renewal_Score']"
0,0,0.00050233747,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,1,0.05735618,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
0,0,0.010008245,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.04778767,"['Tenure_Years', 'Status_Scores', 'Sustainability_Score']"
0,0,0.030438803,"['Status_Scores', 'Total_Net_Paid', 'Current_World_Pay_Token']"
1,1,0.9955937,"['Total_Net_Paid', 'Status_Scores', 'Tenure_Years']"
1,1,0.83740854,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
1,1,0.82139355,"['Status_Scores', 'stage_high_risk_flag', 'Payment_Timeframe']"
0,1,0.54690355,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.8651616,"['Status_Scores', 'Band_Band F1', 'Total_Net_Paid']"
0,1,0.3426129,"['Status_Scores', 'Total_Net_Paid', 'Call_attend_status_renewal']"
0,0,0.0028840797,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0017815832,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0012765634,"['Status_Scores', 'Customer_Response_Risk_Low Risk', 'Renewal_Score_At_Release']"
1,1,0.2601184,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.015250261,"['Status_Scores', 'Tenure_Years', 'Band_Band F2']"
0,0,0.0010696801,"['Status_Scores', 'Sustainability_Score', 'Current_World_Pay_Token']"
0,0,0.0005773927,"['Status_Scores', 'Renewal_Score_At_Release', 'Sustainability_Score']"
1,1,0.9658812,"['Status_Scores', 'stage_high_risk_flag', 'Sustainability_Score']"
0,1,0.43744162,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,1,0.4374173,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,1,0.09628246,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.00011269127,"['Status_Scores', 'Sustainability_Score', 'Customer_Response_Risk_Low Risk']"
0,0,0.022423204,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0065517635,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.99642724,"['Total_Net_Paid', 'Status_Scores', 'Discount_Amount']"
0,0,0.0011739095,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.002997149,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0042874874,"['Status_Scores', 'Renewal_Score_At_Release', 'Total_Net_Paid']"
0,1,0.75364333,"['Status_Scores', 'Total_Net_Paid', 'Band_Band B']"
0,0,0.009515306,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.0044056247,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00046761945,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0012399679,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
